Province_State,Country_Region,Last_Update,Total_Confirmed_Cases,Deaths,Recovered,Active_Cases,Incidence_Rate,Case-Fatality_Ratio
Gilgit-Baltistan,Pakistan,8/22/2020,2604,63,2235,306,256.9101328,2.419354839
Islamabad,Pakistan,8/22/2020,15453,175,14101,1177,770.1193877,1.132466188
Khyber Pakhtunkhwa,Pakistan,8/22/2020,35545,1243,32893,1409,116.451751,3.496975665
Punjab,Pakistan,8/22/2020,95958,2188,90233,3537,87.22467955,2.280164239
Sindh,Pakistan,8/22/2020,127381,2350,120757,4274,266.0085711,1.844859123
Azad Jammu and Kashmir,Pakistan,8/23/2020,2241,61,2068,112,55.39671812,2.721999108
Balochistan,Pakistan,8/23/2020,12473,141,11310,1022,101.0417024,1.130441754
Gilgit-Baltistan,Pakistan,8/23/2020,2638,63,2257,318,260.2645661,2.388172858
Islamabad,Pakistan,8/23/2020,15472,175,14372,925,771.0662762,1.131075491
Khyber Pakhtunkhwa,Pakistan,8/23/2020,35602,1246,33300,1056,116.6384932,3.499803382
Punjab,Pakistan,8/23/2020,96057,2188,91134,2735,87.31466937,2.277814214
Sindh,Pakistan,8/23/2020,127691,2357,120876,4458,266.6559412,1.845862277
Azad Jammu and Kashmir,Pakistan,8/24/2020,2254,61,2070,123,55.71807347,2.706299911
Balochistan,Pakistan,8/24/2020,12527,141,11383,1003,101.4791475,1.125568771
Gilgit-Baltistan,Pakistan,8/24/2020,2682,64,2276,342,264.6055976,2.386278896
Islamabad,Pakistan,8/24/2020,15515,175,14621,719,773.2092345,1.127940703
Khyber Pakhtunkhwa,Pakistan,8/24/2020,35766,1248,33403,1115,117.1757864,3.489347425
Punjab,Pakistan,8/24/2020,96233,2188,91161,2884,87.47465128,2.273648333
Sindh,Pakistan,8/24/2020,128284,2367,121915,4002,267.8942977,1.845124879
Azad Jammu and Kashmir,Pakistan,8/25/2020,2254,61,2070,123,55.71807347,2.706299911
Balochistan,Pakistan,8/25/2020,12527,141,11383,1003,101.4791475,1.125568771
Gilgit-Baltistan,Pakistan,8/25/2020,2682,64,2276,342,264.6055976,2.386278896
Islamabad,Pakistan,8/25/2020,15515,175,14621,719,773.2092345,1.127940703
Khyber Pakhtunkhwa,Pakistan,8/25/2020,35766,1248,33403,1115,117.1757864,3.489347425
Punjab,Pakistan,8/25/2020,96233,2188,91161,2884,87.47465128,2.273648333
Sindh,Pakistan,8/25/2020,128284,2367,121915,4002,267.8942977,1.845124879
Azad Jammu and Kashmir,Pakistan,8/26/2020,2257,61,2071,125,55.7922324,2.702702703
Balochistan,Pakistan,8/26/2020,12560,141,11460,959,101.746475,1.122611465
Gilgit-Baltistan,Pakistan,8/26/2020,2720,65,2314,341,268.3546702,2.389705882
Islamabad,Pakistan,8/26/2020,15531,175,14684,672,774.0066143,1.126778701
Khyber Pakhtunkhwa,Pakistan,8/26/2020,35796,1248,33426,1122,117.2740717,3.486423064
Punjab,Pakistan,8/26/2020,96391,2192,92289,1910,87.6182714,2.274071231
Sindh,Pakistan,8/26/2020,128456,2373,122181,3902,268.2534837,1.847325154
Azad Jammu and Kashmir,Pakistan,8/27/2020,2265,61,2075,129,55.98998953,2.693156733
Balochistan,Pakistan,8/27/2020,12664,141,11510,1013,102.5889617,1.113392293
Gilgit-Baltistan,Pakistan,8/27/2020,2745,65,2351,329,270.8211653,2.367941712
